phenotype	chrom	start	end	filtered_due_to_computation_burden
shbg	6	160557218	161135118	false
shbg	6	161404678	161669198	false
shbg	6	163988762	164258001	false
shbg	7	1735728	2315100	false
shbg	7	28017088	28385312	false
shbg	7	44130643	44380643	false
shbg	7	46512403	46782584	false
shbg	7	81427011	81720518	false
shbg	7	86487769	87114355	false
shbg	7	92283370	92533370	false
shbg	7	97509876	98278221	false
shbg	7	98797746	99706469	false
shbg	7	100150110	100943310	false
shbg	7	101611435	102032824	false
shbg	7	102350326	102600326	false
shbg	7	129499855	129810597	false
shbg	7	130297934	130752014	false
shbg	7	134920011	135335961	false
shbg	7	142967269	143217269	false
shbg	7	150331598	150689200	false
shbg	8	9043146	9365101	false
shbg	8	22748533	23001739	false
shbg	8	23289743	23559335	false
shbg	8	30094533	30623242	false
shbg	8	42199760	42469694	false
shbg	8	59139485	59692885	false
shbg	8	72270582	72652345	false
shbg	8	80659103	82141616	false
shbg	8	111409811	111659811	false
shbg	8	116835729	117253954	false
shbg	8	145417021	146032866	false
shbg	9	907567	1165617	false
shbg	9	3994707	4439770	false
shbg	9	6530612	6808701	false
shbg	9	86071020	86824171	false
shbg	9	88761513	89065359	false
shbg	9	112908907	113180951	false
shbg	9	116988737	117314193	false
shbg	9	123226121	124076685	false
shbg	9	131246672	131805592	false
shbg	9	136770818	137020818	false
shbg	9	137067588	137435389	false
shbg	9	138957055	139234861	false
shbg	10	4991148	5483847	false
shbg	10	13219886	13495779	false
shbg	10	13554090	13811642	false
shbg	10	63468571	65860897	false
shbg	10	69489235	69967227	false
shbg	10	70484902	70734902	false
shbg	10	80947828	81229185	false
shbg	10	93316991	94220165	false
shbg	10	94291521	95193338	false
shbg	10	97658874	98074572	false
shbg	10	101779149	102190572	false
shbg	10	103752902	104323528	false
shbg	10	113785721	114075418	false
shbg	10	114629071	114942009	false
shbg	10	122708144	123010151	false
shbg	11	182961	445836	false
shbg	11	1991492	2316709	false
shbg	11	5576074	5826074	false
shbg	11	13105633	13495535	false
shbg	11	16106667	16508119	false
shbg	11	32802778	33081492	false
shbg	11	47846246	48171368	false
shbg	11	61417006	62083043	false
shbg	11	64382318	64644926	false
shbg	11	64790626	66183612	false
shbg	11	68687781	69457670	false
shbg	11	76060158	76310158	false
shbg	11	82584586	82904736	false
shbg	11	95173828	95446682	false
shbg	11	101865252	102260427	false
shbg	11	118069647	118524100	false
shbg	11	118564745	119311403	false
shbg	11	129661506	129911506	false
shbg	12	2783330	3033330	false
shbg	12	4007673	4526472	false
shbg	12	6721476	7010076	false
shbg	12	20453881	21752287	false
shbg	12	24027726	24385884	false
shbg	12	25104982	25551122	false
shbg	12	45902974	46199705	false
shbg	12	49190301	49440301	false
shbg	12	50250488	51446994	false
shbg	12	53618050	54173930	false
shbg	12	57470066	58308636	false
shbg	12	66202632	66501202	false
shbg	12	93396548	93766852	false
shbg	12	93863283	94114735	false
shbg	12	99704168	101468932	false
shbg	12	102269872	103047986	false
shbg	12	103282388	103831800	false
shbg	12	111252008	111932499	false
shbg	12	111944836	112264341	false
shbg	12	112532361	112782361	false
shbg	12	120714212	121614192	false
shbg	12	124274155	124708288	false
shbg	12	124762059	125012059	false
shbg	13	50136338	50386338	false
shbg	13	50440104	51328769	false
shbg	13	95085190	95410580	false
shbg	13	114618190	114965131	false
shbg	14	23545193	23940239	false
shbg	14	24692526	25028614	false
shbg	14	25802298	26087515	false
shbg	14	50387347	51332741	false
shbg	14	72840930	73144236	false
shbg	14	74012730	74375126	false
shbg	14	89761940	90011940	false
shbg	14	94292218	95195896	false
shbg	14	100666472	101051472	false
shbg	14	105121325	105402209	false
shbg	15	31512569	31785799	false
shbg	15	35028862	35436009	false
shbg	15	35922091	36184645	false
shbg	15	40675493	41210375	false
shbg	15	41776230	42245437	false
shbg	15	42313962	45072434	false
shbg	15	50864539	51183629	false
shbg	15	52507857	54195840	false
shbg	15	60771326	61029860	false
shbg	15	63610743	64294429	false
shbg	15	66571735	66894929	false
shbg	15	96065454	96981409	false
shbg	16	3545922	3874385	false
shbg	16	4498750	4805353	false
shbg	16	11670913	12039541	false
shbg	16	14438566	14837788	false
shbg	16	14938473	15781158	false
shbg	16	28225730	29069396	false
shbg	16	29833216	30418117	false
shbg	16	47189028	47439028	false
shbg	16	53672908	53970487	false
shbg	16	58414182	58790389	false
shbg	16	68265697	68515697	false
shbg	16	81399274	81662760	false
shbg	16	83850329	84118762	false
shbg	16	87825339	88299032	false
shbg	16	88383781	88660341	false
shbg	17	1481615	1782653	false
shbg	17	5045609	5435100	false
shbg	17	5729330	5979330	false
shbg	17	6065965	6315965	false
shbg	17	6371418	9285126	false
shbg	17	9386775	9727640	false
shbg	17	13707377	13999688	false
shbg	17	17284709	18392039	false
shbg	17	29203731	29871618	false
shbg	17	38131401	38742890	false
shbg	17	40180290	40949834	false
shbg	17	40950787	41200787	false
shbg	17	41219970	41765357	false
shbg	17	41963382	42311129	false
shbg	17	42957390	43207390	false
shbg	17	43422480	43672480	false
shbg	17	44764703	46680692	false
shbg	17	46800170	47830863	false
shbg	17	63786821	64503442	false
shbg	17	64960179	65407693	false
shbg	17	66957962	67267509	false
shbg	17	72945405	73551048	false
shbg	17	73630392	73952205	false
shbg	17	79347395	79617103	false
shbg	18	54934566	55225118	false
shbg	18	57610552	58039679	false
shbg	18	60720884	61006864	false
shbg	18	71785893	72089632	false
shbg	19	1024092	1296213	false
shbg	19	2533366	3187986	false
shbg	19	3250572	3500572	false
shbg	19	3915011	4194426	false
shbg	19	7035952	7374858	false
shbg	19	7841600	8097615	false
shbg	19	14044134	14297951	false
shbg	19	16972738	17673695	false
shbg	19	18053616	18630741	false
shbg	19	19231390	19797317	false
shbg	19	33762405	34140904	false
shbg	19	35358414	35694379	false
shbg	19	37120551	38369552	false
shbg	19	45263500	45543790	false
shbg	19	45611003	45891729	false
shbg	19	46139963	46551122	false
shbg	19	47432098	47682971	false
shbg	19	49853447	50217683	false
shbg	19	55781811	56031811	false
shbg	19	56468811	56767028	false
shbg	20	17718824	17975778	false
shbg	20	22422453	22697008	false
shbg	20	31946598	33960773	false
shbg	20	39501335	40429649	false
shbg	20	42905809	43188814	false
shbg	20	45425489	45731853	false
shbg	20	47374121	48053635	false
shbg	20	48902518	49152518	false
shbg	20	49368863	49709936	false
shbg	20	51033494	51379464	false
shbg	20	62069713	62523935	false
shbg	22	18286211	18576438	false
shbg	22	19941611	20242345	false
shbg	22	21785280	22110094	false
shbg	22	24113857	24528541	false
shbg	22	28420329	29461136	false
shbg	22	30514110	31039266	false
shbg	22	37978545	38316343	false
shbg	22	38907711	39382397	false
shbg	22	44198597	44534993	false
shbg	22	50044852	50471042	false
total_bilirubin	1	25416931	25828156	false
total_bilirubin	1	26808591	27493126	false
total_bilirubin	1	38120517	38448553	false
total_bilirubin	1	39851059	40185473	false
total_bilirubin	1	62775811	63324936	false
total_bilirubin	1	107412916	107752697	false
total_bilirubin	1	110107983	110357983	false
total_bilirubin	1	154295087	154741450	false
total_bilirubin	1	156688650	156938650	false
total_bilirubin	1	158269312	158756171	false
total_bilirubin	1	202067423	202675272	false
total_bilirubin	1	213812382	214078479	false
total_bilirubin	1	220844049	221157881	false
total_bilirubin	1	234715803	234998275	false
total_bilirubin	1	247476160	247731276	false
total_bilirubin	2	21017994	21267994	false
total_bilirubin	2	25807998	26230877	false
total_bilirubin	2	27234887	27504262	false
total_bilirubin	2	32381307	33047558	false
total_bilirubin	2	46228166	46485907	false
total_bilirubin	2	64734378	65129346	false
total_bilirubin	2	113713102	114019338	false
total_bilirubin	2	142889223	143139223	false
total_bilirubin	2	211415507	211733379	false
total_bilirubin	2	231382865	231632865	false
total_bilirubin	2	231728990	235919643	false
total_bilirubin	3	12142780	12522392	false
total_bilirubin	3	47596512	48080346	false
total_bilirubin	3	48270245	48986058	false
total_bilirubin	3	49422442	49750933	false
total_bilirubin	3	114336208	114589858	false
total_bilirubin	3	135419768	136838355	false
total_bilirubin	3	154554652	154804655	false
total_bilirubin	3	156666209	156938672	false
total_bilirubin	3	170424098	170886547	false
total_bilirubin	3	195713613	195963613	false
total_bilirubin	4	38812723	39064257	false
total_bilirubin	4	69404984	70075346	false
total_bilirubin	4	87647240	88351866	false
total_bilirubin	4	99670424	100195973	false
total_bilirubin	4	110700634	110951275	false
total_bilirubin	4	124505873	125099314	false
total_bilirubin	4	144530365	145216680	false
total_bilirubin	4	174935337	175212242	false
total_bilirubin	5	110888695	111138695	false
total_bilirubin	5	122541495	123240485	false
total_bilirubin	5	131434199	131922578	false
total_bilirubin	6	6834638	7098865	false
total_bilirubin	6	24801344	25051344	false
total_bilirubin	6	35247729	35497729	false
total_bilirubin	6	42773965	43207781	false
total_bilirubin	6	110635008	110924201	false
total_bilirubin	6	126534043	127205700	false
total_bilirubin	6	127318092	127593274	false
total_bilirubin	6	160404681	160703860	false
total_bilirubin	7	17071492	17689420	false
total_bilirubin	7	21357567	21839234	false
total_bilirubin	7	97739792	98162557	false
total_bilirubin	8	23281169	23542918	false
total_bilirubin	8	41070213	41809488	false
total_bilirubin	8	42209511	42582590	false
total_bilirubin	8	59186697	59540339	false
total_bilirubin	8	130901459	131151459	false
total_bilirubin	9	91248903	91732378	false
total_bilirubin	9	93422402	93695505	false
total_bilirubin	9	93777851	94290472	false
total_bilirubin	9	97124230	97374230	false
total_bilirubin	9	124680394	124930400	false
total_bilirubin	9	136013765	136280000	false
total_bilirubin	9	136968211	137397840	false
total_bilirubin	10	5009671	5409557	false
total_bilirubin	10	64697828	65582669	false
total_bilirubin	10	70547804	71340107	false
total_bilirubin	10	94377244	94971535	false
total_bilirubin	10	96261206	96812981	false
total_bilirubin	10	101809235	102152407	false
total_bilirubin	10	113776194	114075418	false
total_bilirubin	10	122688319	123011458	false
total_bilirubin	11	2769562	3229906	false
total_bilirubin	11	5576074	5826409	false
total_bilirubin	11	9625757	9917320	false
total_bilirubin	11	13142867	13495535	false
total_bilirubin	11	61417006	61783800	false
total_bilirubin	11	75319605	75700832	false
total_bilirubin	11	100300318	100622550	false
total_bilirubin	11	116402521	116789040	false
total_bilirubin	12	4259844	4509844	false
total_bilirubin	12	19976272	22524428	true
total_bilirubin	12	22643045	22897892	false
total_bilirubin	12	23952348	24385884	false
total_bilirubin	12	48387285	48637285	false
total_bilirubin	12	53135779	53412474	false
total_bilirubin	12	56735020	56991962	false
total_bilirubin	12	68391354	68642877	false
total_bilirubin	12	111155604	113343868	false
total_bilirubin	12	121261102	121511102	false
total_bilirubin	12	122385038	122635038	false
total_bilirubin	14	50499690	51414104	false
total_bilirubin	15	42974550	43485509	false
total_bilirubin	15	60744824	61104812	false
total_bilirubin	15	63610743	64112582	false
total_bilirubin	15	73831856	74107556	false
total_bilirubin	16	28213039	29120145	false
total_bilirubin	16	79307438	79559879	false
total_bilirubin	16	79571939	79880446	false
total_bilirubin	16	88710545	88989102	false
total_bilirubin	17	7406965	8023460	false
total_bilirubin	17	15743225	16348733	false
total_bilirubin	17	27024900	27274900	false
total_bilirubin	17	53229594	53508769	false
total_bilirubin	17	57369609	58201547	false
total_bilirubin	17	59116155	59600888	false
total_bilirubin	17	61653167	62111027	false
total_bilirubin	17	65697573	66170831	false
total_bilirubin	17	66308134	66585826	false
total_bilirubin	17	75993834	76254342	false
total_bilirubin	19	12109039	12554782	false
total_bilirubin	19	17107254	17383614	false
total_bilirubin	19	19135760	19918545	false
total_bilirubin	19	41385282	41635282	false
total_bilirubin	19	45259405	45561247	false
total_bilirubin	19	49028928	49387381	false
total_bilirubin	19	51602962	51861383	false
total_bilirubin	20	39017516	39304822	false
total_bilirubin	20	39529545	40078467	false
total_bilirubin	20	42883981	43167364	false
total_bilirubin	22	21813467	22063467	false
total_bilirubin	22	37284226	37639339	false
total_bilirubin	22	44199727	44465904	false
total_protein	1	1352244	1797715	false
total_protein	1	2111359	2361359	false
total_protein	1	2495613	2745613	false
total_protein	1	9343352	9593352	false
total_protein	1	23595185	23949623	false
total_protein	1	25033714	25430783	false
total_protein	1	25455095	25988694	false
total_protein	1	39427963	40212764	false
total_protein	1	45826182	46723269	false
total_protein	1	89257577	89507577	false
total_protein	1	91405001	91667517	false
total_protein	1	92380309	93593179	false
total_protein	1	94559137	94809137	false
total_protein	1	109625671	109947166	false
total_protein	1	110107983	110611460	false
total_protein	1	120772792	121022792	false
total_protein	1	150125534	151075800	false
total_protein	1	153749296	154646584	false
total_protein	1	154908308	155258067	false
total_protein	1	156560732	156856754	false
total_protein	1	160574947	160825197	false
total_protein	1	160854409	162331787	false
total_protein	1	169528795	169882015	false
total_protein	1	178406554	178663193	false
total_protein	1	181989791	182334086	false
total_protein	1	196549982	197027217	false
total_protein	1	205538992	205848572	false
total_protein	1	206523769	206780363	false
total_protein	1	207928853	208184691	false
total_protein	1	219499387	219917380	false
total_protein	1	220849589	221157881	false
total_protein	2	23787712	24061273	false
total_protein	2	26812669	28719035	false
total_protein	2	30299305	30549305	false
total_protein	2	33576890	33827203	false
total_protein	2	39348548	39768147	false
total_protein	2	42199419	42459071	false
total_protein	2	48197286	48449044	false
total_protein	2	48456506	48898295	false
total_protein	2	60591971	60841971	false
total_protein	2	61097143	61988619	false
total_protein	2	71275964	71803520	false
total_protein	2	85266875	85605817	false
total_protein	2	97473719	98001494	false
total_protein	2	98199381	98751286	false
total_protein	2	100451807	101014130	false
total_protein	2	101468423	102270661	false
total_protein	2	111473958	112670385	false
total_protein	2	119579219	119866069	false
total_protein	2	120888506	121138506	false
total_protein	2	143620800	143928847	false
total_protein	2	165376927	165670373	false
total_protein	2	169569431	169822962	false
total_protein	2	171636024	172186461	false
total_protein	2	201605590	202146747	false
total_protein	2	204565355	204919952	false
total_protein	2	211415507	211777153	false
total_protein	2	226895653	227323983	false
total_protein	2	230956384	231440823	false
total_protein	2	234130145	234599600	false
total_protein	3	11901709	12638246	false
total_protein	3	37318578	37568578	false
total_protein	3	46863561	47664702	false
total_protein	3	48741313	50179256	false
total_protein	3	52148421	52592263	false
total_protein	3	58084954	58631850	false
total_protein	3	64496559	64746559	false
total_protein	3	100785127	101220604	false
total_protein	3	121653970	121942613	false
total_protein	3	132056820	132360344	false
total_protein	3	133216988	133648973	false
total_protein	3	135494585	136877590	false
total_protein	3	140979492	141414486	false
total_protein	3	151864827	152114827	false
total_protein	3	156666209	156938672	false
total_protein	3	169351991	169692241	false
total_protein	3	186587731	186888651	false
total_protein	3	187527612	187817013	false
total_protein	3	189270715	189542931	false
total_protein	3	195888318	196358136	false
total_protein	4	3162052	3668223	false
total_protein	4	26027727	26304243	false
total_protein	4	38659267	38937876	false
total_protein	4	39918434	40318538	false
total_protein	4	40555701	40851678	false
total_protein	4	73908564	74304832	false
total_protein	4	74387280	74637280	false
total_protein	4	79521162	79957706	false
total_protein	4	99442918	101203246	false
total_protein	4	102012260	102324215	false
total_protein	4	102585688	103012749	false
total_protein	4	103265496	103990158	false
total_protein	4	105921328	106557383	false
total_protein	4	119864522	120705398	false
total_protein	4	122948009	123863546	false
total_protein	4	154145480	154533454	false
total_protein	4	177217649	177980276	false
total_protein	5	1151050	1422918	false
total_protein	5	10457577	10730646	false
total_protein	5	35700839	35993507	false
total_protein	5	39178459	39653473	false
total_protein	5	55296170	55692087	false
total_protein	5	68680616	68970335	false
total_protein	5	69132075	69586441	false
total_protein	5	69608811	71039289	false
total_protein	5	71655328	72118411	false
total_protein	5	75567003	76427567	false
total_protein	5	95070453	95629482	false
total_protein	5	107327181	107577181	false
total_protein	5	111013602	111364756	false
total_protein	5	112225707	112475707	false
total_protein	5	122702953	123058256	false
total_protein	5	127220966	127687880	false
total_protein	5	149216279	149609677	false
total_protein	6	80800	702820	false
total_protein	6	14990994	15240994	false
total_protein	6	16573879	16825833	false
total_protein	6	33394120	33913572	false
total_protein	6	34054756	35795607	false
total_protein	6	41624896	42100322	false
total_protein	6	51707494	51965315	false
total_protein	6	90682992	91144304	false
total_protein	6	98422979	98716622	false
total_protein	6	106504690	106928325	false
total_protein	6	109515921	109765939	false
total_protein	6	110455857	110705857	false
total_protein	6	116072021	116561397	false
total_protein	6	116627290	116888402	false
total_protein	6	136892406	137377685	false
total_protein	6	138003493	138387773	false
total_protein	6	139210595	139460728	false
total_protein	6	139493369	139761003	false
total_protein	6	149431790	149735576	false
total_protein	6	151904556	152178652	false
total_protein	6	167331036	167671504	false
total_protein	6	170461082	170711082	false
total_protein	7	1330133	2702781	false
total_protein	7	2949199	3203035	false
total_protein	7	15784008	16217196	false
total_protein	7	17272149	17605198	false
total_protein	7	17816865	18066865	false
total_protein	7	50133234	50584915	false
total_protein	7	73358531	73666615	false
total_protein	7	77036167	77427396	false
total_protein	7	81361169	81716114	false
total_protein	7	127143806	127801257	false
total_protein	7	130456358	130710623	false
total_protein	7	150331598	150678378	false
total_protein	7	150781453	151079562	false
total_protein	8	6140926	6488054	false
total_protein	8	6521876	6776903	false
total_protein	8	7963230	12328305	false
total_protein	8	22300361	22667962	false
total_protein	8	22802696	23092147	false
total_protein	8	30114427	30582093	false
total_protein	8	37895408	38435910	false
total_protein	8	61173005	61798664	false
total_protein	8	70892438	71476158	false
total_protein	8	81082926	81428039	false
total_protein	8	81892372	82183535	false
total_protein	8	95262805	95752862	false
total_protein	8	108204771	108500183	false
total_protein	8	126482265	126736972	false
total_protein	8	128880584	129221968	false
total_protein	8	142075205	142378481	false
total_protein	8	143627994	144025712	false
total_protein	9	34005435	34255435	false
total_protein	9	74129557	74382817	false
total_protein	9	82052133	82441853	false
total_protein	9	86243660	86820362	false
total_protein	9	93409589	93696337	false
total_protein	9	112071971	112366370	false
total_protein	9	116234339	116493579	false
total_protein	9	117318067	117568067	false
total_protein	9	135990176	136309526	false
total_protein	9	136992194	137243170	false
total_protein	9	139117448	139544151	false
total_protein	10	5904726	6306709	false
total_protein	10	17671923	18422772	false
total_protein	10	22082305	22332305	false
total_protein	10	64326565	64745042	false
total_protein	10	75344091	75757064	false
total_protein	10	90774622	91024622	false
total_protein	10	93298366	93548366	false
total_protein	10	94212269	94587579	false
total_protein	10	94658360	95035488	false
total_protein	10	97648250	97898250	false
total_protein	11	177505	446371	false
total_protein	11	8706594	8956594	false
total_protein	11	9635232	10495675	false
total_protein	11	43962989	44212989	false
total_protein	11	47247377	48071836	false
total_protein	11	60836842	61095849	false
total_protein	11	61389670	61803754	false
total_protein	11	65189814	65479439	false
total_protein	11	71382921	71957239	false
total_protein	11	95336962	95586962	false
total_protein	11	102091518	102439268	false
total_protein	11	111024632	111382068	false
total_protein	11	118481825	118749045	false
total_protein	11	118776614	119302938	false
total_protein	11	120087601	120482425	false
total_protein	11	122360835	122732854	false
total_protein	11	128172998	128650872	false
total_protein	12	4191171	4526472	false
total_protein	12	7556257	7806392	false
total_protein	12	10428899	10767293	false
total_protein	12	12747484	13017751	false
total_protein	12	24426705	24684370	false
total_protein	12	25284069	25539408	false
total_protein	12	38082512	38339611	false
total_protein	12	48044526	48307087	false
total_protein	12	49265677	49582635	false
total_protein	12	56252439	56644570	false
total_protein	12	89426067	89676067	false
total_protein	12	105320558	105785550	false
total_protein	12	110950243	113291610	false
total_protein	12	120978023	121310145	false
total_protein	12	124927137	125231922	false
total_protein	13	28466318	29010633	false
total_protein	13	29973215	30281910	false
total_protein	13	51242382	51529345	false
total_protein	13	72215099	72525565	false
total_protein	13	78638836	78888836	false
total_protein	13	103114420	103455038	false
total_protein	13	108835380	109201461	false
total_protein	13	110698340	111168309	false
total_protein	14	23554432	23940239	false
total_protein	14	24744465	25015195	false
total_protein	14	35098631	35348631	false
total_protein	14	35740306	35996217	false
total_protein	14	50798249	51332357	false
total_protein	14	77303157	77553157	false
total_protein	14	94426345	95193746	false
total_protein	14	102403059	103601876	false
total_protein	14	105454870	106603401	false
total_protein	15	38695606	38972877	false
total_protein	15	42313962	42846845	false
total_protein	15	42974550	45072434	false
total_protein	15	60744840	61073715	false
total_protein	15	64803651	65069586	false
total_protein	15	69839858	70175165	false
total_protein	15	70224482	70533077	false
total_protein	15	77144158	77985085	false
total_protein	15	78034810	78513095	false
total_protein	15	78926705	79176705	false
total_protein	16	2085452	2335452	false
total_protein	16	10967319	11335878	false
total_protein	16	12086727	12410580	false
total_protein	16	15002534	15268292	false
total_protein	16	27269858	27539378	false
total_protein	16	28215785	29126460	false
total_protein	16	30446910	31503235	false
total_protein	16	67321037	67953078	false
total_protein	16	68013091	68379660	false
total_protein	16	72019174	72350314	false
total_protein	16	73065126	73315126	false
total_protein	16	79403171	79677030	false
total_protein	16	83855529	84105529	false
total_protein	16	84418756	84669379	false
total_protein	16	88917367	89214220	false
total_protein	16	89261808	90016956	false
total_protein	17	1392705	1782653	false
total_protein	17	1802141	2354067	false
total_protein	17	7082964	7989617	false
total_protein	17	15330099	17292923	false
total_protein	17	28145058	28654025	false
total_protein	17	37760383	38213150	false
total_protein	17	43024772	44990603	false
total_protein	17	45183584	46063281	false
total_protein	17	47643245	48092360	false
total_protein	17	57431414	58351089	false
total_protein	17	66820345	67549508	false
total_protein	17	73638920	74077993	false
total_protein	17	76254332	76530837	false
total_protein	17	77656387	78039561	false
total_protein	18	540787	793238	false
total_protein	18	18567344	18817344	false
total_protein	18	57010459	57308192	false
total_protein	18	60038025	60331800	false
total_protein	18	60580554	61004318	false
total_protein	18	67823111	68084823	false
total_protein	19	923509	1378046	false
total_protein	19	2422306	2673396	false
total_protein	19	3285500	3541668	false
total_protein	19	3899982	4239310	false
total_protein	19	4868424	5132066	false
total_protein	19	7067183	7345414	false
total_protein	19	10561766	10992852	false
total_protein	19	12524364	12774364	false
total_protein	19	16313428	16868209	false
total_protein	19	33762405	34025257	false
total_protein	19	35225516	35711161	false
total_protein	19	45177504	45427504	false
total_protein	19	45614675	45931162	false
total_protein	19	48974665	50546331	false
total_protein	19	54627718	54880133	false
total_protein	19	55179308	55516432	false
total_protein	20	3580132	3830133	false
total_protein	20	17502727	17795429	false
total_protein	20	31831468	32388624	false
total_protein	20	33552198	33802198	false
total_protein	20	36705133	36974088	false
total_protein	20	43400483	43998729	false
total_protein	20	57165347	57418124	false
total_protein	20	60799107	61111019	false
total_protein	20	62214821	62871210	false
total_protein	21	37157827	37407827	false
total_protein	22	29545939	30719013	false
total_protein	22	36419729	36670137	false
total_protein	22	42109663	42447854	false
total_protein	22	43384668	43641726	false
triglycerides	1	26808591	27493126	false
triglycerides	1	39426488	40213043	false
triglycerides	1	50703316	51657590	false
triglycerides	1	54714533	55015956	false
triglycerides	1	62708402	63804932	false
triglycerides	1	93427187	94016839	false
triglycerides	1	98173371	98687260	false
triglycerides	1	110371727	110629663	false
triglycerides	1	149604337	150120979	false
triglycerides	1	150608654	151071490	false
triglycerides	1	153891882	154389490	false
triglycerides	1	172226809	172572583	false
triglycerides	1	178377207	178653822	false
triglycerides	1	184547098	184797098	false
triglycerides	1	204930356	205180356	false
triglycerides	1	214022889	214288973	false
triglycerides	1	219191796	220148215	false
triglycerides	1	220722293	221395965	false
triglycerides	1	227931868	228213833	false
triglycerides	1	229858791	230561175	false
triglycerides	1	230698363	230948363	false
triglycerides	2	3514909	3767361	false
triglycerides	2	20231944	20518183	false
triglycerides	2	20753719	21671793	false
triglycerides	2	26799018	28787264	false
triglycerides	2	44022824	44349433	false
triglycerides	2	48837291	49121683	false
triglycerides	2	50565033	50884505	false
triglycerides	2	64777288	65113266	false
triglycerides	2	65119049	65512834	false
triglycerides	2	65514254	65838903	false
triglycerides	2	111746897	112060478	false
triglycerides	2	119621724	119893205	false
triglycerides	2	121181758	121472612	false
triglycerides	2	165215639	165953042	false
triglycerides	2	171445488	171786486	false
triglycerides	2	203199750	203572875	false
triglycerides	2	219146530	220035981	false
triglycerides	2	226688783	227501505	false
triglycerides	2	230003204	230254493	false
triglycerides	3	4628712	4898465	false
triglycerides	3	11902240	12850750	false
triglycerides	3	24395283	24645283	false
triglycerides	3	39063702	39313702	false
triglycerides	3	49710648	50019030	false
triglycerides	3	50302316	50552316	false
triglycerides	3	52088446	53299745	false
triglycerides	3	135495043	136802064	false
triglycerides	3	142523844	142795201	false
triglycerides	3	149941540	150247664	false
triglycerides	3	156669425	156938672	false
triglycerides	3	170447112	170884494	false
triglycerides	3	172112859	172419500	false
triglycerides	3	187503006	187753006	false
triglycerides	4	2763622	3661329	false
triglycerides	4	17660322	18174216	false
triglycerides	4	25881133	26253710	false
triglycerides	4	55362538	55660336	false
triglycerides	4	69206331	69724531	false
triglycerides	4	71769563	72019563	false
triglycerides	4	77242287	77542214	false
triglycerides	4	86806091	87056091	false
triglycerides	4	87091986	88591389	false
triglycerides	4	89579367	89867244	false
triglycerides	4	100320966	100785909	false
triglycerides	4	102801923	103512161	false
triglycerides	4	109970620	110763824	false
triglycerides	4	110798917	111250483	false
triglycerides	4	124644128	124894128	false
triglycerides	4	155364608	155614608	false
triglycerides	4	157488653	157871537	false
triglycerides	5	53146420	53469318	false
triglycerides	5	55643229	56316191	false
triglycerides	5	57402886	57898852	false
triglycerides	5	67589246	67839246	false
triglycerides	5	78291416	78754653	false
triglycerides	5	79521839	79771839	false
triglycerides	5	82685884	82940170	false
triglycerides	5	83219439	83469439	false
triglycerides	5	112355104	112606284	false
triglycerides	5	118551878	118915979	false
triglycerides	5	132224654	132570760	false
triglycerides	5	140647427	141142339	false
triglycerides	5	155434540	155691544	false
triglycerides	5	156024121	156672031	false
triglycerides	5	157851984	158155813	false
triglycerides	5	176625688	176875688	false
triglycerides	6	20515904	20765904	false
triglycerides	6	34040351	34479073	false
triglycerides	6	43624110	43954941	false
triglycerides	6	52478948	52863427	false
triglycerides	6	79333964	79583964	false
triglycerides	6	109044000	109396201	false
triglycerides	6	111723113	111973113	false
triglycerides	6	126534043	127657807	false
triglycerides	6	130186831	130547142	false
triglycerides	6	133663976	133974789	false
triglycerides	6	139681747	139987897	false
triglycerides	6	160123806	161438619	false
triglycerides	6	163978243	164259479	false
triglycerides	7	5447132	5700520	false
triglycerides	7	15758727	16120499	false
triglycerides	7	17156007	17584648	false
triglycerides	7	17686797	18066865	false
triglycerides	7	25785605	26571449	false
triglycerides	7	44057598	44392538	false
triglycerides	7	71131489	73990606	false
triglycerides	7	75490439	75740439	false
triglycerides	7	75788642	76038642	false
triglycerides	7	116221943	116696847	false
triglycerides	7	116851830	117169472	false
triglycerides	7	130297934	130593190	false
triglycerides	7	150083971	150667711	false
triglycerides	8	7940221	12418333	false
triglycerides	8	16131215	16421624	false
triglycerides	8	17662610	18009606	false
triglycerides	8	18069861	18416590	false
triglycerides	8	19290739	20735866	false
triglycerides	8	25339656	25589690	false
triglycerides	8	42304676	42624798	false
triglycerides	8	59139485	59692885	false
triglycerides	8	72261394	72656601	false
triglycerides	8	126287048	126806869	false
triglycerides	8	129412048	129724278	false
triglycerides	8	144161716	144431597	false
triglycerides	9	13433681	13687874	false
triglycerides	9	86099419	86819759	false
triglycerides	9	91952887	92353559	false
triglycerides	9	107528426	107797365	false
triglycerides	9	136007908	136280000	false
triglycerides	9	139220366	139470366	false
triglycerides	10	4993231	5483542	false
triglycerides	10	52013236	52843339	false
triglycerides	10	61272399	61594538	false
triglycerides	10	63532706	64110532	false
triglycerides	10	64636091	65525352	false
triglycerides	10	74075909	74325909	false
triglycerides	10	74332108	74836376	false
triglycerides	10	77086912	77338842	false
triglycerides	10	80972337	81222337	false
triglycerides	10	93333105	95482918	false
triglycerides	10	99569970	99923234	false
triglycerides	10	101787064	102049418	false
triglycerides	10	103513235	103763235	false
triglycerides	10	103803374	104071480	false
triglycerides	10	113776194	114331683	false
triglycerides	10	115656527	115939806	false
triglycerides	11	13142867	13495535	false
triglycerides	11	14039041	15245965	false
triglycerides	11	25944410	26194410	false
triglycerides	11	27521247	27873493	false
triglycerides	11	45750161	46000161	false
triglycerides	11	46070220	50896514	false
