str-isoform	gene_name	sample_n	GT_n	p_values	slope	error	shuffled_p	shuffled_slope	shuffled_error	BF_p	FDR_p	rej	Tissue	Sample_tshld
chr19_49525050-ENST00000221466.9	FCGRT	178	3	0.43657877279282775	0.06938010644612302	0.08894243889372666	0.4929261586567202	0.06343379348282135	0.0922895226804021	1.0	1.0	False	Pituitary	100
chr19_40795370-ENST00000599579.5	EGLN2	172	9	0.989736735976215	-0.0008621607012221644	0.06690859409750935	0.5757711637108882	0.0489004405662085	0.08719118194225145	1.0	1.0	False	Pituitary	100
chr19_40795370-ENST00000594140.5	EGLN2	172	9	0.8881395619066832	0.0096742977768785	0.0686576876106156	0.6433510162801823	-0.04083398523644058	0.08800625034696154	1.0	1.0	False	Pituitary	100
chr19_40795370-ENST00000303961.8	EGLN2	172	9	0.9492130558941658	0.003567303920369205	0.055909123833997584	0.010022711212733112	0.2151402068278976	0.08244981421246245	1.0	1.0	False	Pituitary	100
chr19_40795370-ENST00000357052.7	RAB4B	172	9	0.2840435461425533	-0.08644883459365607	0.08039795285070178	0.6939881216028532	-0.03348956880606602	0.08494863981001961	1.0	1.0	False	Pituitary	100
chr19_35046809-ENST00000593305.1	HPN	178	3	0.009829081338079484	0.1896482278468805	0.07252470946163793	0.91662766560381	0.0084408150877653	0.08049760140082096	0.07863265070463588	1.0	False	Pituitary	100
chr19_35046809-ENST00000392226.5	HPN	178	3	0.7235372932764401	-0.02762756614519876	0.0779569825627444	0.5325287047101483	0.050764132342728224	0.08114609548481891	1.0	1.0	False	Pituitary	100
chr19_35046809-ENST00000262626.6	HPN	178	3	0.799409315374929	-0.020277727015795017	0.07965795221271077	0.5124581454149149	-0.05268351893493557	0.08024077851781615	1.0	1.0	False	Pituitary	100
chr19_15225582-ENST00000263377.6	BRD4	178	3	0.11688995552998245	0.12724351083049093	0.0806874523082853	0.5270265765222288	0.05290435169132207	0.08344262026996886	0.4675598221199298	1.0	False	Pituitary	100
chr19_15225582-ENST00000602233.5	EPHX3	178	3	0.20859550704501728	-0.11108389306267806	0.08796397953202639	0.24138913281044005	0.10125839573052388	0.08609369644659738	0.41719101409003456	1.0	False	Pituitary	100
chr19_15225582-ENST00000435261.5	EPHX3	178	3	0.3489179479279556	0.08022944696323711	0.08538584632305696	0.2272840321492876	-0.10430463704882473	0.0860373454096336	0.6978358958559112	1.0	False	Pituitary	100
chr19_15225582-ENST00000221730.7	EPHX3	178	3	0.7931621134072484	-0.02244923322067487	0.08546517424657192	0.6062908532316471	0.043399115253397534	0.08403240418411834	1.0	1.0	False	Pituitary	100
chr19_3466223-ENST00000591708.1	SMIM24	145	6	0.993005315794357	0.0008798220776256721	0.10014772014291697	0.986990681903408	-0.0014820006558804652	0.09069729415318778	1.0	1.0	False	Pituitary	100
chr19_3466223-ENST00000587847.1	SMIM24	145	6	0.6440908116408597	0.0467856607447605	0.10101038428504862	0.9659230286275532	-0.004272071836627679	0.09978464906718924	1.0	1.0	False	Pituitary	100
chr19_3466223-ENST00000215531.5	SMIM24	145	6	0.6690343345560289	-0.0427935675846057	0.09985739529458736	0.3673130998065045	-0.08907999851996158	0.09843168755033736	1.0	1.0	False	Pituitary	100
chr19_3466223-ENST00000589537.1	NFIC	145	6	0.940393828916514	-0.007160186884771041	0.09555278889939717	0.7138514495737118	0.036945762890105836	0.10051321808024832	1.0	1.0	False	Pituitary	100
chr19_3466223-ENST00000590282.5	NFIC	145	6	0.4022447871731905	-0.0665937262029003	0.07921703708091579	0.19772234766654773	0.12109207580658382	0.09348094828510653	1.0	1.0	False	Pituitary	100
chr19_3466223-ENST00000589123.5	NFIC	145	6	0.9272020436917228	-0.0074253796206444405	0.08109756866209572	0.7080288320811428	-0.03603656287033522	0.09599230538904772	1.0	1.0	False	Pituitary	100
chr18_69868804-ENST00000579496.5	CD226	165	8	0.4109144606621845	0.07770321213034348	0.09420974175558527	0.18836446578306887	0.12195731343428995	0.09225405625943964	1.0	1.0	False	Pituitary	100
chr18_69868804-ENST00000582621.5	CD226	165	8	0.5685158479013226	0.05468167650973864	0.09566250710527484	0.8929841015836708	0.012579980668713402	0.0933388159499313	1.0	1.0	False	Pituitary	100
chr18_69868804-ENST00000581982.5	CD226	165	8	0.05028294090403521	-0.18053677252148784	0.09141874380009833	0.5497522933940956	0.05662739418946505	0.09444106313237187	0.5531123499443873	1.0	False	Pituitary	100
chr18_69868804-ENST00000280200.8	CD226	165	8	0.5548275588652833	-0.05192182834208367	0.08770763666538034	0.5929500794991456	0.05297703692988962	0.09887218268406757	1.0	1.0	False	Pituitary	100
chr18_69868804-ENST00000578928.1	CD226	165	8	0.8396418164812276	0.018769637211264664	0.09258274128363396	0.9022429530332378	0.011592688412937386	0.09420773521135647	1.0	1.0	False	Pituitary	100
chr17_81101636-ENST00000575841.5	BAIAP2	178	3	0.8641066761263579	0.011773464406458793	0.06867362681081203	0.462902646864612	-0.05823344701290736	0.07912687611578703	1.0	1.0	False	Pituitary	100
chr17_81101636-ENST00000572329.5	BAIAP2	178	3	0.5413101991208686	-0.049195530296388776	0.08035540786444904	0.7457730192064219	0.026370639606402457	0.08118742404267264	1.0	1.0	False	Pituitary	100
chr17_81101636-ENST00000435091.7	BAIAP2	178	3	0.07674382118961705	-0.1315381253313267	0.0738110530350221	0.6693667849430889	0.03510555896257975	0.082050265694159	0.6139505695169364	1.0	False	Pituitary	100
chr17_81101636-ENST00000428708.6	BAIAP2	178	3	0.016396010651012392	-0.18170031568502493	0.07486227487683339	0.5587062022928349	0.04799844105616133	0.08189938632029085	0.13116808520809914	1.0	False	Pituitary	100
chr17_81101636-ENST00000321300.10	BAIAP2	178	3	0.0009322282439555648	-0.2433254445488484	0.07205486908915319	0.16728677458748958	-0.10848447796502753	0.07817833206927624	0.007457825951644519	0.4176444993774796	False	Pituitary	100
chr17_78402398-ENST00000591996.1	PGS1	155	9	0.24062687924201884	0.0876473017011502	0.07434701574357744	0.2765407562385375	0.0933170456786706	0.08539380258705574	0.4812537584840377	1.0	False	Pituitary	100
chr17_78402398-ENST00000588281.5	PGS1	155	9	0.001253102385687329	-0.23886502541222715	0.07238560478285817	0.12075520637301546	0.13936435123595842	0.08922129023461105	0.005012409542749316	0.3119653404367977	False	Pituitary	100
chr17_78402398-ENST00000592043.5	PGS1	155	9	0.844404281860443	0.011876024231638506	0.06038812305059909	0.2895961527836037	0.0910741846885853	0.08564317458038233	1.0	1.0	False	Pituitary	100
chr17_78402398-ENST00000589426.5	PGS1	155	9	0.7410138172051387	-0.027128466966153786	0.0819026645324037	0.3369637464215621	-0.0845453558681579	0.08772089180367736	1.0	1.0	False	Pituitary	100
chr17_78402398-ENST00000262764.10	PGS1	155	9	0.318761753421895	0.06796177028899683	0.06790040650578723	0.5416998584122424	0.054018090786684285	0.08828159088454167	1.0	1.0	False	Pituitary	100
chr17_78129115-ENST00000591983.5	TMC8	147	12	0.6335312533361517	-0.04238878956797759	0.08868246437167211	0.54845366618791	-0.05564257217094589	0.09246280505312236	1.0	1.0	False	Pituitary	100
chr17_78129115-ENST00000591003.1	TMC8	147	12	0.08408354468742148	0.16407788847427393	0.09419332658290007	0.6428763587451408	-0.0418579193657426	0.09004474973809766	0.25225063406226444	1.0	False	Pituitary	100
chr17_78129115-ENST00000590184.1	TMC8	147	12	0.2792278193501868	-0.10055041482734788	0.09250508649565338	0.3041345182126438	0.09420565808106156	0.09128207901197764	0.8376834580505603	1.0	False	Pituitary	100
chr17_78129115-ENST00000589691.1	TMC8	147	12	0.5514240151942232	-0.04871672498493837	0.08155982677147343	0.4825373818559108	0.06383926552993857	0.0906269762399602	1.0	1.0	False	Pituitary	100
chr17_78129115-ENST00000318430.9	TMC8	147	12	0.14838633925091702	0.1336972482023761	0.09191239854449536	0.9581781502457268	0.004743745833180272	0.09027177000607167	0.7419316962545851	1.0	False	Pituitary	100
chr17_78129115-ENST00000591436.5	TMC6	147	12	0.017111754614594906	-0.1970326978357859	0.08148754483746677	0.1946693704375299	0.12038874828349942	0.09231015273370476	0.05133526384378472	1.0	False	Pituitary	100
chr17_78129115-ENST00000392467.7	TMC6	147	12	0.09923458945482584	0.15163286444753432	0.09126567190287516	0.10565898116271842	0.14576198580093847	0.08940776415988758	0.39693835781930337	1.0	False	Pituitary	100
chr17_59721716-ENST00000262291.8	VMP1	174	6	0.9472929510750854	-0.003978460572291032	0.06007978459784706	0.9650659688081996	0.003601701525134213	0.08209566778829852	1.0	1.0	False	Pituitary	100
chr17_40021072-ENST00000492176.2	MED24	177	5	0.40060452105808186	0.0644638228075157	0.07647504958528836	0.8123676215479949	0.02010679347402	0.08455654373037681	1.0	1.0	False	Pituitary	100
chr17_40021072-ENST00000491466.5	MED24	177	5	0.15449887593605174	-0.06721798969309806	0.0469714321395777	0.9511285985921732	-0.004786165964777114	0.07796050568339076	0.9269932556163104	1.0	False	Pituitary	100
chr17_40021072-ENST00000394128.6	MED24	177	5	0.004008924703202701	-0.2136822997276502	0.07311361027631423	0.35289437344073515	-0.07960076244682496	0.08541924944433092	0.04008924703202701	1.0	False	Pituitary	100
chr17_40021072-ENST00000583218.5	CSF3	177	5	0.6623660074301412	0.03667264148702224	0.08381999268694115	0.5479690940451475	0.050118486322186885	0.08322957689742334	1.0	1.0	False	Pituitary	100
chr17_40021072-ENST00000582798.1	CSF3	177	5	0.6655494099976597	-0.03580539485765709	0.08266844157216498	0.3883956024758296	-0.07161522459879073	0.08278788983326191	1.0	1.0	False	Pituitary	100
chr17_40021072-ENST00000579852.1	CSF3	177	5	0.6496626531602205	-0.03622455704157812	0.07958895918061656	0.3032148160406405	-0.0853887307189843	0.08265205088842237	1.0	1.0	False	Pituitary	100
chr17_40021072-ENST00000577675.1	CSF3	177	5	0.5415670895610727	0.05336946830227335	0.08722721518572872	0.2477700860169598	-0.09774805355248324	0.08424377621534332	1.0	1.0	False	Pituitary	100
chr17_40021072-ENST00000479880.1	CSF3	177	5	0.533854705338998	0.049738577752392835	0.07976375975707932	0.3472366047914653	0.07930913332192344	0.08410989134401356	1.0	1.0	False	Pituitary	100
chr17_40021072-ENST00000394149.7	CSF3	177	5	0.700043253023807	0.03213394964944999	0.08324847423856659	0.5491554814737639	0.05053613806060221	0.08417284038397096	1.0	1.0	False	Pituitary	100
chr17_40021072-ENST00000331769.6	CSF3	177	5	0.3251621999970735	0.07962783958054526	0.0806649532384586	0.8019654616379632	0.020705030341428864	0.08240840639025007	1.0	1.0	False	Pituitary	100
chr17_40021072-ENST00000225474.6	CSF3	177	5	0.16616806226993	-0.11543398762634995	0.0829632186892958	0.5252081481979711	0.052840317782073085	0.08297435375742687	0.99700837361958	1.0	False	Pituitary	100
chr17_39685490-ENST00000619169.4	PGAP3	142	4	0.6813997039692546	-0.0266916993472994	0.06484884546527793	0.7908210251265223	0.02456822628112521	0.09240946346546483	0.6813997039692546	1.0	False	Pituitary	100
chr17_39685490-ENST00000309862.10	PGAP3	142	4	0.1951817299815352	0.106340219243153	0.08161256864294883	0.008322497342026133	0.2619973570770505	0.09757358319384604	0.1951817299815352	1.0	False	Pituitary	100
chr17_39685490-ENST00000300658.8	PGAP3	142	4	0.04943785751825208	-0.16787909505411966	0.08454090693440654	0.769598561441664	-0.027768380676883312	0.09458139777201144	0.04943785751825208	1.0	False	Pituitary	100
chr17_39685490-ENST00000406381.6	ERBB2	142	4	0.3138204531573821	0.09674862919103937	0.09563274673661278	0.002984831486100078	-0.2742379379219079	0.09039040884475584	1.0	1.0	False	Pituitary	100
chr17_39338536-ENST00000394294.7	FBXL20	173	3	0.6745358997647544	-0.03718923171688343	0.08838206637906354	0.3181457100301558	-0.09013047857696507	0.08997749883053414	1.0	1.0	False	Pituitary	100
chr17_39338536-ENST00000264658.10	FBXL20	173	3	0.7180635731969214	0.03166769340580849	0.08754082366768003	0.19827117447746284	0.11533397924150413	0.08924231601711129	1.0	1.0	False	Pituitary	100
chr17_7823348-ENST00000575105.1	DNAH2	148	6	0.0756256861632319	-0.2377325769753895	0.1326603144686668	0.22112811497750984	-0.16794916238412474	0.1365573988415746	0.2268770584896957	1.0	False	Pituitary	100
chr17_7823348-ENST00000572933.5	DNAH2	148	6	0.11875213891445972	0.2220188142194652	0.1413070397007116	0.007257737318270041	0.3536097784122496	0.12947794564290668	1.0	1.0	False	Pituitary	100
chr17_7823348-ENST00000389173.6	DNAH2	148	6	0.5519571421129897	-0.07631852953131063	0.12794437956637258	0.4697903692501258	-0.09808922461271756	0.13527674470420822	1.0	1.0	False	Pituitary	100
chr17_2593585-ENST00000397195.9	PAFAH1B1	139	5	0.4461467307115642	-0.0468631335729896	0.06129496138605312	0.4534022753073168	0.07198546364933618	0.09567728595605964	1.0	1.0	False	Pituitary	100
chr16_67195891-ENST00000477898.5	ELMO3	164	3	0.3885260244043845	-0.06629601309537317	0.07663875899975035	0.7039581150393639	-0.03499835839078142	0.09191287346644512	0.7770520488087689	1.0	False	Pituitary	100
chr16_67195891-ENST00000568693.1	E2F4	164	3	0.409453073848668	0.07033634549174958	0.08500957151261422	0.1969634008819432	-0.11048924310114493	0.08521744139076437	1.0	1.0	False	Pituitary	100
chr16_67195891-ENST00000567007.5	E2F4	164	3	0.1628109090016987	0.12317947171585973	0.0877828612869556	0.7356588923499994	-0.02905705968328692	0.08589270933508895	0.4884327270050961	1.0	False	Pituitary	100
chr16_67195891-ENST00000561904.5	E2F4	164	3	0.5665790209932104	-0.04618207387016652	0.0803880811805127	0.6302361508064325	-0.04346916543501547	0.0900955712300586	1.0	1.0	False	Pituitary	100
chr16_67195891-ENST00000379378.7	E2F4	164	3	0.30938254349264355	-0.08248561166568102	0.0808441309133183	0.44050337191181504	-0.069781931611373	0.09020478011120207	0.9281476304779306	1.0	False	Pituitary	100
chr16_67195891-ENST00000564418.1	EXOC3L1	164	3	0.5844993821770432	0.04792886218530112	0.08744178200732122	0.6599462239065795	0.03825489468898992	0.0867561660735034	1.0	1.0	False	Pituitary	100
chr16_67195891-ENST00000564324.5	EXOC3L1	164	3	0.3667515142606063	-0.08286781914094073	0.09150866620554353	0.8952540513486792	-0.01174814320956235	0.08906612236918353	1.0	1.0	False	Pituitary	100
chr16_67195891-ENST00000563889.1	EXOC3L1	164	3	0.1292422450938729	-0.13524821613257626	0.08861221928910566	0.2355423063266688	-0.10526124662404727	0.08834819294817453	0.38772673528161866	1.0	False	Pituitary	100
chr16_67195891-ENST00000545725.6	EXOC3L1	164	3	0.08458958498734814	0.15548572222732118	0.08950080678616533	0.9528736742453474	-0.0050551055933672605	0.08538049900581783	0.25376875496204443	1.0	False	Pituitary	100
chr16_67195891-ENST00000314586.10	EXOC3L1	164	3	0.3660915395340224	-0.0726521778954408	0.08011708247420718	0.6579356749283534	0.03957580967682866	0.0891883451125181	1.0	1.0	False	Pituitary	100
chr16_67195891-ENST00000393997.6	ELMO3	164	3	0.542978680522789	0.04742684083696453	0.07776945585890112	0.7512275264773618	0.027913719671504668	0.08787331867667554	1.0	1.0	False	Pituitary	100
chr15_98649031-ENST00000558762.5	IGF1R	132	4	0.05527359883333322	0.1916761979867648	0.0988895906310768	0.6998936529466181	-0.03864004634735682	0.09996903428409196	1.0	1.0	False	Pituitary	100
chr15_98649031-ENST00000268035.10	IGF1R	132	4	0.20694836591527546	-0.13008733842370787	0.10244382077411136	0.5637158750769751	-0.06202056371944089	0.10708550669422458	1.0	1.0	False	Pituitary	100
chr15_74668728-ENST00000315127.8	EDC3	159	9	0.3450039871497692	0.0694585719383714	0.07329021197624865	0.3433581921578849	-0.08588213779454892	0.0903101515299846	1.0	1.0	False	Pituitary	100
chr15_67241039-ENST00000561452.5	AAGAB	148	16	0.3043264689234795	-0.061125780421437126	0.05925452681893651	0.6701243727965722	0.036596529296331726	0.08570234952967573	1.0	1.0	False	Pituitary	100
chr15_67241039-ENST00000261880.9	AAGAB	148	16	0.20615729344296027	0.10826197569612207	0.08517680576356827	0.5609483138082096	-0.054386829676574405	0.0932807276716474	1.0	1.0	False	Pituitary	100
chr15_63071202-ENST00000404484.8	TPM1	178	6	0.2731694460184273	0.08330056595901453	0.07574153962010093	0.7107106739141378	0.030448987114977268	0.08193994854770775	1.0	1.0	False	Pituitary	100
chr15_63071202-ENST00000358278.7	TPM1	178	6	0.3243636698817328	0.07667496938404691	0.07754681065298984	0.9781196427638288	-0.002320678199228883	0.0844746816991351	1.0	1.0	False	Pituitary	100
chr15_63071202-ENST00000267996.11	TPM1	178	6	0.2453375226793897	-0.09077764320956286	0.07783479732891654	0.7465068849119314	0.02763289167974488	0.08532870401936148	1.0	1.0	False	Pituitary	100
chr15_51223259-ENST00000558066.1	CYP19A1	178	3	0.5009857794202557	-0.057304657966592	0.0849509586926427	0.7932609733950269	-0.021927936123901884	0.08352143029148182	1.0	1.0	False	Pituitary	100
chr15_51223259-ENST00000405913.7	CYP19A1	178	3	0.8033029024033786	-0.019895361285294358	0.07973669638415627	0.07199737829068217	0.1529620679727561	0.08442343670597317	1.0	1.0	False	Pituitary	100
chr15_51223259-ENST00000559878.5	CYP19A1	178	3	0.03845297350396512	-0.174896738493323	0.08375234551042599	0.93298180385511	0.007323252853109014	0.08693919236281701	0.1922648675198256	1.0	False	Pituitary	100
chr15_51223259-ENST00000396404.8	CYP19A1	178	3	0.0008721560379771179	0.2731310663688112	0.08041251416656017	0.7533790370835229	0.02574382861575598	0.08178897394489575	0.010465872455725415	0.5292186656783721	False	Pituitary	100
chr15_51223259-ENST00000396402.5	CYP19A1	178	3	0.3824901155805041	-0.07127289049850076	0.08137352141507373	0.3622639285098748	-0.07570940599437488	0.08284861389320157	1.0	1.0	False	Pituitary	100
chr15_50104867-ENST00000284509.10	ATP8B4	145	15	0.6475393829034997	-0.04188701570540581	0.09138523610538347	0.0790658800478112	-0.15638402681537075	0.08827978606470667	1.0	1.0	False	Pituitary	100
chr14_103425240-ENST00000303622.13	MARK3	171	9	0.22163211368888144	0.09357291441009136	0.07622957262465277	0.06919463501992609	0.1500984698464577	0.08198428536813494	1.0	1.0	False	Pituitary	100
chr14_103425240-ENST00000216288.11	MARK3	171	9	0.8449076002025959	0.015873368677535728	0.0809977436279691	0.07998653913782387	0.14402560716498738	0.08168384791301007	1.0	1.0	False	Pituitary	100
chr14_102482045-ENST00000359520.11	TECPR2	135	3	0.3603444620793133	0.0854005351320752	0.09296670797580384	0.8477516468160227	-0.01889907761724122	0.0982028627320248	1.0	1.0	False	Pituitary	100
chr14_64247333-ENST00000557772.5	ESR2	176	6	0.4622114989869173	-0.058419618137035764	0.07925440781570749	0.059390823239657727	0.15700645254890747	0.08264346170512335	1.0	1.0	False	Pituitary	100
chr14_64247333-ENST00000555278.5	ESR2	176	6	0.4180622066281502	0.06634144699819945	0.08169693058491996	0.6170243543625921	-0.04043285377223528	0.08068455147047983	1.0	1.0	False	Pituitary	100
chr14_64247333-ENST00000554572.5	ESR2	176	6	0.05136280130839669	0.14837836411601074	0.07553978158666402	0.11482538048765932	-0.13195057907417446	0.08318924456486898	0.4622652117755702	1.0	False	Pituitary	100
chr14_64247333-ENST00000556275.5	ESR2	176	6	0.9058331370374676	-0.00939980501641484	0.07932497260259648	0.4714708961153021	0.05735311361415287	0.07944449719085199	1.0	1.0	False	Pituitary	100
chr12_123244433-ENST00000429587.2	C12orf65	175	3	0.02624218565491191	0.1820287754053933	0.0810772625020969	0.9434975015154216	0.005768132582871278	0.08124691453609216	0.05248437130982382	1.0	False	Pituitary	100
chr12_123244433-ENST00000543139.1	C12orf65	175	3	0.024500495847833727	0.1841335734134653	0.08102914102474862	0.2609208656680778	0.0929404919030822	0.08235513112514094	0.09800198339133492	1.0	False	Pituitary	100
chr12_123244433-ENST00000366329.6	C12orf65	175	3	0.03859400281745263	-0.16520635313082604	0.07915612419289805	0.4689282972955924	0.05887968199181522	0.08109107126665648	0.19297001408726314	1.0	False	Pituitary	100
chr12_123244433-ENST00000253233.5	C12orf65	175	3	0.325269909057736	-0.0778704700402204	0.0788988073455277	0.7947126841519081	-0.021688566331969902	0.0832045403149631	1.0	1.0	False	Pituitary	100
chr12_102415239-ENST00000307046.8	IGF1	175	5	0.3969139561167933	0.06982376672972145	0.0821832719409512	0.8933795790983291	-0.010975653211069835	0.0817493904868504	1.0	1.0	False	Pituitary	100
chr12_102415239-ENST00000481539.1	IGF1	175	5	0.4856311360002536	-0.05322181114116272	0.07613679714440735	0.3450681089126277	0.07462665697942207	0.07878450125988208	1.0	1.0	False	Pituitary	100
chr12_102415239-ENST00000456098.5	IGF1	175	5	0.19320326635974733	-0.10567465083639638	0.08084616146850605	0.0005576993683847215	-0.27823649303377435	0.07886126992675012	1.0	1.0	False	Pituitary	100
chr12_102415239-ENST00000424202.6	IGF1	175	5	0.5086844759424339	-0.05416378575039718	0.08175728987938691	0.4460513373213468	-0.06066321357840241	0.07939647945872683	1.0	1.0	False	Pituitary	100
chr12_102415239-ENST00000337514.10	IGF1	175	5	0.12507648243087138	0.12020014986119605	0.07792322543471594	0.20382555320217485	0.10600868023418764	0.08305510645936755	0.7504588945852283	1.0	False	Pituitary	100
chr12_65862275-ENST00000403681.6	HMGA2	147	6	0.24078379524832244	0.11217102193939324	0.09515164657961736	0.2462538745726012	0.11155134187679748	0.09573677977645374	1.0	1.0	False	Pituitary	100
chr12_51008215-ENST00000262052.9	SLC11A2	157	8	0.2972048641283359	0.06791489021755401	0.06488809933214754	0.2083453282568833	0.11269077451039727	0.08912522584235583	1.0	1.0	False	Pituitary	100
chr12_51008215-ENST00000262051.11	SLC11A2	157	8	0.3180091398311476	-0.07928078012202372	0.07909039104052676	0.3948985283331843	0.07829469897747576	0.09172327934599514	1.0	1.0	False	Pituitary	100
chr11_128460072-ENST00000535549.5	ETS1	159	9	0.4514169347739462	-0.056048961587914004	0.07420793270358297	0.8880692546082032	0.012023583919253013	0.08526165175966761	1.0	1.0	False	Pituitary	100
chr11_128460072-ENST00000392668.8	ETS1	159	9	0.8710532106124202	0.013780862452300459	0.08473403296858631	0.2484236786743009	-0.09791460247733544	0.08445955860462769	1.0	1.0	False	Pituitary	100
chr11_128460072-ENST00000319397.6	ETS1	159	9	0.2699507199109157	0.08020868766832953	0.07240175918196626	0.4800996737752361	-0.0623900037935656	0.08810259936897942	1.0	1.0	False	Pituitary	100
chr11_119206290-ENST00000415318.2	CCDC153	157	16	0.00016530605808701753	-0.30058954101472546	0.07747490146319913	0.8385992304332072	-0.019400530457903457	0.09505685406561727	0.00016530605808701753	0.0207247304512283	True	Pituitary	100
chr11_119206290-ENST00000375140.7	CCDC153	157	16	0.00016212405437966167	0.29217625837230793	0.07520416191734805	0.4969640680671073	0.06014143118134022	0.08828901625580217	0.00016212405437966167	0.020415112798674345	True	Pituitary	100
chr11_119206290-ENST00000634586.1	CBL	157	16	0.9485234254520968	-0.003457793963163577	0.05345511296003087	0.4651443928351492	-0.06760110737268267	0.09228039427825704	1.0	1.0	False	Pituitary	100
chr11_119288475-ENST00000634586.1	CBL	166	6	0.8509703185275215	-0.00955699402712222	0.050772765771999656	0.4405600484582667	-0.06850842648566242	0.0885732864939391	1.0	1.0	False	Pituitary	100
chr11_119206290-ENST00000264033.5	CBL	157	16	0.9694793658214578	0.002048202330676551	0.053428995828444716	0.08733596037677037	0.1573357765968035	0.09133536119636278	1.0	1.0	False	Pituitary	100
chr11_119288475-ENST00000264033.5	CBL	166	6	0.8653527904029772	0.008631213493869402	0.050808196648299615	0.9993100039126612	-7.39569666063783e-05	0.08536726550081432	1.0	1.0	False	Pituitary	100
chr11_10696219-ENST00000423302.6	MRVI1	172	9	0.8142325192820632	-0.0183034174806734	0.0777554293787626	0.030236230343782592	0.17434782830067724	0.07966667504392659	1.0	1.0	False	Pituitary	100
chr11_245642-ENST00000533717.5	PSMD13	113	22	0.6382118431105559	0.04068233312892909	0.08621441000645386	0.1360033979015142	0.1672275776323332	0.11111906888967918	1.0	1.0	False	Pituitary	100
chr11_245642-ENST00000532097.5	PSMD13	113	22	0.595479586875354	-0.0454285866627798	0.08524842120006502	0.3935904663194507	0.09357444494335836	0.10913363049104226	1.0	1.0	False	Pituitary	100
chr11_245642-ENST00000382671.8	PSMD13	113	22	0.08841105725857631	0.1634755820375219	0.09485680734732538	0.06356144548459587	0.20834298504386625	0.11084968084859988	0.7956995153271869	1.0	False	Pituitary	100
chr11_245642-ENST00000532837.5	SIRT3	113	22	0.4861856037554726	0.07359960722966008	0.10523155349703904	0.28561170440761346	0.1080870335834414	0.10059445470909394	1.0	1.0	False	Pituitary	100
chr11_245642-ENST00000382743.8	SIRT3	113	22	0.8104682071059179	0.023977387839461725	0.09967295223692127	0.5793127882354301	-0.060074589014554265	0.10795030773148497	1.0	1.0	False	Pituitary	100
chr10_124794519-ENST00000466270.5	METTL10	175	3	0.21530989469406792	0.0999489155196416	0.08031727815991381	0.14180060332514147	0.12309090592690372	0.08333851345752284	1.0	1.0	False	Pituitary	100
chr10_124794519-ENST00000464099.5	METTL10	175	3	0.02502325555477283	-0.18087963907293933	0.0798915022875794	0.6961754172914894	0.032868949720325835	0.08401017377607126	0.12511627777386414	1.0	False	Pituitary	100
chr10_124794519-ENST00000368836.6	METTL10	175	3	0.4014300396711622	0.06782721893050238	0.0806035331604777	0.13690979653084293	0.12601913992774672	0.08426480165979405	1.0	1.0	False	Pituitary	100
chr10_26432530-ENST00000376236.8	APBB1IP	142	13	0.0022038641554381322	-0.2472588230066647	0.07895200625819578	0.5958239474028424	-0.048142816014538216	0.0905116783235176	0.02865023402069572	1.0	False	Pituitary	100
chr10_26432530-ENST00000356785.4	APBB1IP	142	13	0.016199163867080167	0.1991455643434745	0.08160551387894646	0.6312419226599116	-0.044314399375057684	0.09207880621466387	0.1457924748037215	1.0	False	Pituitary	100
chr9_120813367-ENST00000210313.7	PSMD5	161	8	0.04859816495113161	-0.15917211605613615	0.07997589236027114	0.4729615050704913	-0.06173206656915595	0.0857744091817501	0.14579449485339482	1.0	False	Pituitary	100
chr9_109441745-ENST00000446349.5	PTPN3	152	3	0.05924412391465093	-0.16702210073466478	0.08773407774854572	0.521164373457899	0.05661373502541539	0.08799598357261666	0.2962206195732547	1.0	False	Pituitary	100
chr9_109441745-ENST00000374541.3	PTPN3	152	3	0.5029295076750168	0.05787686593655018	0.08614763414241527	0.14156694731417185	-0.13061691255505606	0.08829442931435261	1.0	1.0	False	Pituitary	100
chr7_37429020-ENST00000310758.8	ELMO1	175	8	0.16141915941103596	0.1086233546543572	0.07718268186267058	0.4644429617527937	0.057596454387744536	0.07852790362017575	1.0	1.0	False	Pituitary	100
chr6_111188251-ENST00000419619.2	SLC16A10	170	3	0.1762357616932816	-0.10822209200920996	0.07962428694835333	0.9382651106912016	-0.006308268885983703	0.08130584125158613	0.1762357616932816	1.0	False	Pituitary	100
chr6_111188251-ENST00000368850.4	SLC16A10	170	3	0.4848427869369128	-0.05696611148563456	0.08133876940860985	0.7670199065324975	-0.02556595306219367	0.08612724588066167	1.0	1.0	False	Pituitary	100
chr6_111188251-ENST00000368851.9	SLC16A10	170	3	0.21196175990065105	0.10019278519015963	0.079911509032384	0.4536924150561181	0.06328002519669185	0.08422468982551064	1.0	1.0	False	Pituitary	100
chr6_89412258-ENST00000492783.1	RRAGD	171	3	0.5903486316492146	-0.04462843732831444	0.08271594408138462	0.9413501341407308	-0.006602639823123049	0.08958615779436015	1.0	1.0	False	Pituitary	100
chr6_89412258-ENST00000369415.8	RRAGD	171	3	0.5783211297375109	0.04845968373977515	0.08698495752573895	0.7306965300456351	0.029629672547004906	0.08591589207904468	1.0	1.0	False	Pituitary	100
chr6_89412258-ENST00000359203.3	RRAGD	171	3	0.9207002299762967	-0.006636541627049415	0.06654747928329635	0.6085704588764356	0.04539016323251675	0.08843859695437739	1.0	1.0	False	Pituitary	100
